"ref_date","geo","dguid","building_type","total"
2018,"Canal Flats, Village, British Columbia","5901043","Single",6
2018,"Candiac, Ville, Quebec","2467020","Apartment",450
2018,"Candiac, Ville, Quebec","2467020","Duplex",4
2018,"Candiac, Ville, Quebec","2467020","Row",40
2018,"Candiac, Ville, Quebec","2467020","Single",9
2018,"Candle Lake, Resort village, Saskatchewan","4715070","Single",24
2018,"Canmore, Town, Alberta","4815023","Apartment",236
2018,"Canmore, Town, Alberta","4815023","Row",57
2018,"Canmore, Town, Alberta","4815023","Single",25
2018,"Cantley, Municipalité, Quebec","2482020","Apartment",17
2018,"Cantley, Municipalité, Quebec","2482020","Single",44
2018,"Canwood No. 494, Rural municipality, Saskatchewan","4716051","Cottage",1
2018,"Canwood No. 494, Rural municipality, Saskatchewan","4716051","Single",9
2018,"Cap-Saint-Ignace, Municipalité, Quebec","2418045","Apartment",1
2018,"Cap-Saint-Ignace, Municipalité, Quebec","2418045","Cottage",2
2018,"Cap-Saint-Ignace, Municipalité, Quebec","2418045","Single",3
2018,"Cap-Santé, Ville, Quebec","2434030","Apartment",2
2018,"Cap-Santé, Ville, Quebec","2434030","Duplex",2
2018,"Cap-Santé, Ville, Quebec","2434030","Mobile",1
2018,"Cap-Santé, Ville, Quebec","2434030","Single",12
2018,"Cape Breton, Regional municipality, Nova Scotia","1217030","Apartment",41
2018,"Cape Breton, Regional municipality, Nova Scotia","1217030","Duplex",62
2018,"Cape Breton, Regional municipality, Nova Scotia","1217030","Mobile",12
2018,"Cape Breton, Regional municipality, Nova Scotia","1217030","Single",89
2018,"Caplan, Municipalité, Quebec","2405060","Single",0
2018,"Carberry, Town, Manitoba","4607068","Single",2
2018,"Carbonear, Town, Newfoundland and Labrador","1001370","Duplex",1
2018,"Carbonear, Town, Newfoundland and Labrador","1001370","Single",8
2018,"Cardston County, Municipal district, Alberta","4803001","Apartment",7
2018,"Cardston County, Municipal district, Alberta","4803001","Single",8
2018,"Cariboo D, Regional district electoral area, British Columbia","5941010","Apartment",1
2018,"Cariboo D, Regional district electoral area, British Columbia","5941010","Cottage",1
2018,"Cariboo D, Regional district electoral area, British Columbia","5941010","Mobile",21
2018,"Cariboo D, Regional district electoral area, British Columbia","5941010","Row",1
2018,"Cariboo D, Regional district electoral area, British Columbia","5941010","Single",82
2018,"Carignan, Ville, Quebec","2457010","Apartment",48
2018,"Carignan, Ville, Quebec","2457010","Single",140
2018,"Carleton Place, Town, Ontario","3509028","Apartment",33
2018,"Carleton Place, Town, Ontario","3509028","Duplex",24
2018,"Carleton Place, Town, Ontario","3509028","Row",43
2018,"Carleton Place, Town, Ontario","3509028","Single",62
2018,"Carleton-sur-Mer, Ville, Quebec","2406013","Apartment",4
2018,"Carleton-sur-Mer, Ville, Quebec","2406013","Cottage",1
2018,"Carleton-sur-Mer, Ville, Quebec","2406013","Mobile",0
2018,"Carleton-sur-Mer, Ville, Quebec","2406013","Single",7
2018,"Carling, Township, Ontario","3549036","Cottage",0
2018,"Carling, Township, Ontario","3549036","Single",0
2018,"Carlow/Mayo, Township, Ontario","3512065","Single",1
2018,"Carman, Town, Manitoba","4603074","Single",2
2018,"Carnduff, Town, Saskatchewan","4701008","Mobile",2
2018,"Carnduff, Town, Saskatchewan","4701008","Single",0
2018,"Caron No. 162, Rural municipality, Saskatchewan","4707036","Single",2
2018,"Caronport, Village, Saskatchewan","4707037","Single",2
2018,"Carrot River, Town, Saskatchewan","4714069","Single",1
2018,"Carstairs, Town, Alberta","4806029","Apartment",8
2018,"Carstairs, Town, Alberta","4806029","Duplex",2
2018,"Carstairs, Town, Alberta","4806029","Single",31
2018,"Cartier, Rural municipality, Manitoba","4610043","Single",10
2018,"Cartwright, Labrador, Town, Newfoundland and Labrador","1010012","Single",1
2018,"Casselman, Village, Ontario","3502044","Apartment",0
2018,"Casselman, Village, Ontario","3502044","Duplex",0
2018,"Casselman, Village, Ontario","3502044","Row",0
2018,"Casselman, Village, Ontario","3502044","Single",0
2018,"Castlegar, City, British Columbia","5903045","Row",0
2018,"Castlegar, City, British Columbia","5903045","Single",20
2018,"Castor, Town, Alberta","4807014","Single",1
2018,"Causapscal, Ville, Quebec","2407018","Apartment",0
2018,"Causapscal, Ville, Quebec","2407018","Single",2
2018,"Cavan Monaghan, Township, Ontario","3515013","Apartment",2
2018,"Cavan Monaghan, Township, Ontario","3515013","Single",182
2018,"Central Elgin, Municipality, Ontario","3534020","Single",77
2018,"Central Frontenac, Township, Ontario","3510035","Cottage",15
2018,"Central Frontenac, Township, Ontario","3510035","Mobile",0
2018,"Central Frontenac, Township, Ontario","3510035","Single",10
2018,"Central Huron, Municipality, Ontario","3540025","Apartment",3
2018,"Central Huron, Municipality, Ontario","3540025","Cottage",4
2018,"Central Huron, Municipality, Ontario","3540025","Mobile",6
2018,"Central Huron, Municipality, Ontario","3540025","Single",15
2018,"Central Kootenay A, Regional district electoral area, British Columbia","5903010","Apartment",11
2018,"Central Kootenay A, Regional district electoral area, British Columbia","5903010","Duplex",2
2018,"Central Kootenay A, Regional district electoral area, British Columbia","5903010","Mobile",0
2018,"Central Kootenay A, Regional district electoral area, British Columbia","5903010","Single",112
2018,"Central Okanagan, Regional district electoral area, British Columbia","5935012","Apartment",2
2018,"Central Okanagan, Regional district electoral area, British Columbia","5935012","Cottage",10
2018,"Central Okanagan, Regional district electoral area, British Columbia","5935012","Mobile",1
2018,"Central Okanagan, Regional district electoral area, British Columbia","5935012","Single",38
2018,"Central Saanich, District municipality, British Columbia","5917015","Apartment",100
2018,"Central Saanich, District municipality, British Columbia","5917015","Duplex",8
2018,"Central Saanich, District municipality, British Columbia","5917015","Mobile",1
2018,"Central Saanich, District municipality, British Columbia","5917015","Row",17
2018,"Central Saanich, District municipality, British Columbia","5917015","Single",24
2018,"Centre Hastings, Municipality, Ontario","3512026","Apartment",4
2018,"Centre Hastings, Municipality, Ontario","3512026","Duplex",6
2018,"Centre Hastings, Municipality, Ontario","3512026","Row",7
2018,"Centre Hastings, Municipality, Ontario","3512026","Single",17
2018,"Centre Wellington, Township, Ontario","3523025","Apartment",43
2018,"Centre Wellington, Township, Ontario","3523025","Cottage",4
2018,"Centre Wellington, Township, Ontario","3523025","Duplex",2
2018,"Centre Wellington, Township, Ontario","3523025","Mobile",0
2018,"Centre Wellington, Township, Ontario","3523025","Row",24
2018,"Centre Wellington, Township, Ontario","3523025","Single",84
2018,"Centreville-Wareham-Trinity, Town, Newfoundland and Labrador","1007050","Single",0
2018,"Chambly, Ville, Quebec","2457005","Apartment",172
2018,"Chambly, Ville, Quebec","2457005","Duplex",30
2018,"Chambly, Ville, Quebec","2457005","Row",83
2018,"Chambly, Ville, Quebec","2457005","Single",40
2018,"Champlain, Municipalité, Quebec","2437220","Apartment",1
2018,"Champlain, Municipalité, Quebec","2437220","Single",7
2018,"Champlain, Township, Ontario","3502010","Duplex",9
2018,"Champlain, Township, Ontario","3502010","Single",22
2018,"Chandler, Ville, Quebec","2402028","Cottage",1
2018,"Chandler, Ville, Quebec","2402028","Mobile",0
2018,"Chandler, Ville, Quebec","2402028","Single",9
2018,"Channel-Port aux Basques, Town, Newfoundland and Labrador","1003034","Single",0
2018,"Chapais, Ville, Quebec","2499020","Single",0
2018,"Chapleau, Township, Ontario","3552092","Single",0
2018,"Charette, Municipalité, Quebec","2451080","Apartment",2
2018,"Charette, Municipalité, Quebec","2451080","Single",6
2018,"Charlemagne, Ville, Quebec","2460005","Apartment",48
2018,"Charlemagne, Ville, Quebec","2460005","Single",0
2018,"Charlottetown, City, Prince Edward Island","1102075","Apartment",258
2018,"Charlottetown, City, Prince Edward Island","1102075","Duplex",18
2018,"Charlottetown, City, Prince Edward Island","1102075","Mobile",1
2018,"Charlottetown, City, Prince Edward Island","1102075","Row",8
2018,"Charlottetown, City, Prince Edward Island","1102075","Single",46
2018,"Charlton and Dack, Municipality, Ontario","3554044","Single",5
2018,"Chatham-Kent, Municipality, Ontario","3536020","Apartment",34
2018,"Chatham-Kent, Municipality, Ontario","3536020","Cottage",0
2018,"Chatham-Kent, Municipality, Ontario","3536020","Duplex",17
2018,"Chatham-Kent, Municipality, Ontario","3536020","Mobile",6
2018,"Chatham-Kent, Municipality, Ontario","3536020","Row",3
2018,"Chatham-Kent, Municipality, Ontario","3536020","Single",126
2018,"Chatsworth, Township, Ontario","3542037","Mobile",1
2018,"Chatsworth, Township, Ontario","3542037","Single",28
2018,"Chelsea, Municipalité, Quebec","2482025","Apartment",8
2018,"Chelsea, Municipalité, Quebec","2482025","Duplex",34
2018,"Chelsea, Municipalité, Quebec","2482025","Single",32
2018,"Chertsey, Municipalité, Quebec","2462047","Apartment",0
2018,"Chertsey, Municipalité, Quebec","2462047","Single",0
2018,"Chester, Municipal district, Nova Scotia","1206009","Apartment",7
2018,"Chester, Municipal district, Nova Scotia","1206009","Cottage",4
2018,"Chester, Municipal district, Nova Scotia","1206009","Mobile",7
2018,"Chester, Municipal district, Nova Scotia","1206009","Single",38
2018,"Chestermere, City, Alberta","4806017","Apartment",0
2018,"Chestermere, City, Alberta","4806017","Row",0
2018,"Chestermere, City, Alberta","4806017","Single",0
2018,"Chetwynd, District municipality, British Columbia","5955010","Single",0
2018,"Chibougamau, Ville, Quebec","2499025","Apartment",0
2018,"Chibougamau, Ville, Quebec","2499025","Mobile",1
2018,"Chibougamau, Ville, Quebec","2499025","Single",14
2018,"Chilliwack, City, British Columbia","5909020","Apartment",402
2018,"Chilliwack, City, British Columbia","5909020","Duplex",8
2018,"Chilliwack, City, British Columbia","5909020","Mobile",6
2018,"Chilliwack, City, British Columbia","5909020","Row",121
2018,"Chilliwack, City, British Columbia","5909020","Single",287
2018,"Chipman, Village, New Brunswick","1304025","Mobile",0
2018,"Churchbridge, Town, Saskatchewan","4705094","Single",0
2018,"Chute-aux-Outardes, Village, Quebec","2496035","Single",0
2018,"Château-Richer, Ville, Quebec","2421035","Apartment",0
2018,"Château-Richer, Ville, Quebec","2421035","Row",0
2018,"Château-Richer, Ville, Quebec","2421035","Single",0
2018,"Châteauguay, Ville, Quebec","2467050","Apartment",38
2018,"Châteauguay, Ville, Quebec","2467050","Duplex",4
2018,"Châteauguay, Ville, Quebec","2467050","Single",20
2018,"Clanwilliam-Erickson, Municipality, Manitoba","4615092","Cottage",0
2018,"Clanwilliam-Erickson, Municipality, Manitoba","4615092","Mobile",0
2018,"Clanwilliam-Erickson, Municipality, Manitoba","4615092","Single",0
2018,"Clare, Municipal district, Nova Scotia","1203001","Apartment",13
2018,"Clare, Municipal district, Nova Scotia","1203001","Cottage",9
2018,"Clare, Municipal district, Nova Scotia","1203001","Single",11
2018,"Clarence-Rockland, City, Ontario","3502036","Apartment",46
2018,"Clarence-Rockland, City, Ontario","3502036","Duplex",2
2018,"Clarence-Rockland, City, Ontario","3502036","Row",34
2018,"Clarence-Rockland, City, Ontario","3502036","Single",82
2018,"Clarendon, Municipalité, Quebec","2484015","Cottage",0
2018,"Clarendon, Municipalité, Quebec","2484015","Single",0
2018,"Clarenville, Town, Newfoundland and Labrador","1007013","Apartment",2
2018,"Clarenville, Town, Newfoundland and Labrador","1007013","Single",5
2018,"Claresholm, Town, Alberta","4803022","Apartment",3
2018,"Claresholm, Town, Alberta","4803022","Single",4
2018,"Clarington, Municipality, Ontario","3518017","Apartment",31
2018,"Clarington, Municipality, Ontario","3518017","Duplex",77
2018,"Clarington, Municipality, Ontario","3518017","Row",151
2018,"Clarington, Municipality, Ontario","3518017","Single",554
2018,"Clark's Harbour, Town, Nova Scotia","1201004","Apartment",2
2018,"Clarke's Beach, Town, Newfoundland and Labrador","1001429","Single",0
2018,"Clavet, Village, Saskatchewan","4711077","Single",0
2018,"Clear Hills, Municipal district, Alberta","4817062","Single",3
2018,"Clearview, Township, Ontario","3543005","Apartment",6
2018,"Clearview, Township, Ontario","3543005","Cottage",1
2018,"Clearview, Township, Ontario","3543005","Duplex",10
2018,"Clearview, Township, Ontario","3543005","Single",62
2018,"Clearwater County, Municipal district, Alberta","4809002","Cottage",6
2018,"Clearwater County, Municipal district, Alberta","4809002","Mobile",0
2018,"Clearwater County, Municipal district, Alberta","4809002","Single",30
2018,"Clermont, Ville, Quebec","2415035","Single",3
2018,"Cleveland, Canton (municipalité de), Quebec","2442110","Cottage",0
2018,"Cleveland, Canton (municipalité de), Quebec","2442110","Single",0
2018,"Clive, Village, Alberta","4808032","Single",2
2018,"Clyde, Village, Alberta","4813032","Apartment",1
2018,"Coaldale, Town, Alberta","4802019","Single",7
2018,"Coalhurst, Town, Alberta","4802013","Apartment",2
2018,"Coalhurst, Town, Alberta","4802013","Duplex",4
2018,"Coalhurst, Town, Alberta","4802013","Single",10
2018,"Coaticook, Ville, Quebec","2444037","Apartment",0
2018,"Coaticook, Ville, Quebec","2444037","Single",0
2018,"Cobourg, Town, Ontario","3514021","Apartment",120
2018,"Cobourg, Town, Ontario","3514021","Duplex",8
2018,"Cobourg, Town, Ontario","3514021","Row",5
2018,"Cobourg, Town, Ontario","3514021","Single",24
2018,"Cocagne, Rural community, New Brunswick","1308002","Cottage",1
2018,"Cocagne, Rural community, New Brunswick","1308002","Single",10
2018,"Cochrane, Town, Alberta","4806019","Apartment",146
2018,"Cochrane, Town, Alberta","4806019","Row",1
2018,"Cochrane, Town, Alberta","4806019","Single",213
2018,"Cochrane, Town, Ontario","3556042","Single",5
2018,"Colchester, Subd. C, Subdivision of county municipality, Nova Scotia","1210001","Apartment",43
2018,"Colchester, Subd. C, Subdivision of county municipality, Nova Scotia","1210001","Cottage",1
2018,"Colchester, Subd. C, Subdivision of county municipality, Nova Scotia","1210001","Mobile",20
2018,"Colchester, Subd. C, Subdivision of county municipality, Nova Scotia","1210001","Row",3
2018,"Colchester, Subd. C, Subdivision of county municipality, Nova Scotia","1210001","Single",53
2018,"Cold Lake, City, Alberta","4812002","Apartment",0
2018,"Cold Lake, City, Alberta","4812002","Duplex",0
2018,"Cold Lake, City, Alberta","4812002","Single",0
2018,"Coldstream, District municipality, British Columbia","5937010","Apartment",3
2018,"Coldstream, District municipality, British Columbia","5937010","Single",28
2018,"Coldwell, Rural municipality, Manitoba","4618044","Single",1
2018,"Coleman, Township, Ontario","3554001","Cottage",2
2018,"Coleman, Township, Ontario","3554001","Single",4
2018,"Colliers, Town, Newfoundland and Labrador","1001456","Single",0
2018,"Collingwood, Town, Ontario","3543031","Apartment",66
2018,"Collingwood, Town, Ontario","3543031","Duplex",17
2018,"Collingwood, Town, Ontario","3543031","Row",73
2018,"Collingwood, Town, Ontario","3543031","Single",68
2018,"Columbia-Shuswap A, Regional district electoral area, British Columbia","5939011","Apartment",1
2018,"Columbia-Shuswap A, Regional district electoral area, British Columbia","5939011","Cottage",1
2018,"Columbia-Shuswap A, Regional district electoral area, British Columbia","5939011","Mobile",1
2018,"Columbia-Shuswap A, Regional district electoral area, British Columbia","5939011","Single",32
2018,"Colwood, City, British Columbia","5917041","Apartment",555
2018,"Colwood, City, British Columbia","5917041","Duplex",10
2018,"Colwood, City, British Columbia","5917041","Row",24
2018,"Colwood, City, British Columbia","5917041","Single",62
2018,"Comox Valley A, Regional district electoral area, British Columbia","5926021","Apartment",24
2018,"Comox Valley A, Regional district electoral area, British Columbia","5926021","Duplex",0
2018,"Comox Valley A, Regional district electoral area, British Columbia","5926021","Mobile",7
2018,"Comox Valley A, Regional district electoral area, British Columbia","5926021","Row",4
2018,"Comox Valley A, Regional district electoral area, British Columbia","5926021","Single",75
2018,"Comox, Town, British Columbia","5926005","Apartment",107
2018,"Comox, Town, British Columbia","5926005","Row",1
2018,"Comox, Town, British Columbia","5926005","Single",22
2018,"Compton, Municipalité, Quebec","2444071","Apartment",5
