"ref_date","geo","dguid","work_type","building_type","total"
2018,"Brigham, Municipalité, Quebec","2446090","New construction","Apartment",0
2018,"Brigham, Municipalité, Quebec","2446090","New construction","Mobile",0
2018,"Brigham, Municipalité, Quebec","2446090","New construction","Single",0
2018,"Bright, Parish, New Brunswick","1310026","New construction","Single",1917100
2018,"Brighton, Municipality, Ontario","3514004","New construction","Duplex",5909900
2018,"Brighton, Municipality, Ontario","3514004","New construction","Row",2982400
2018,"Brighton, Municipality, Ontario","3514004","New construction","Single",24910400
2018,"Bristol, Municipalité, Quebec","2484005","New construction","Single",0
2018,"Britannia No. 502, Rural municipality, Saskatchewan","4717028","New construction","Cottage",83200
2018,"Britannia No. 502, Rural municipality, Saskatchewan","4717028","New construction","Mobile",2358400
2018,"Britannia No. 502, Rural municipality, Saskatchewan","4717028","New construction","Single",5563600
2018,"British Columbia","59","New construction","Apartment",7532651600
2018,"British Columbia","59","New construction","Cottage",8179400
2018,"British Columbia","59","New construction","Duplex",235204700
2018,"British Columbia","59","New construction","Mobile",85528400
2018,"British Columbia","59","New construction","Row",1211886900
2018,"British Columbia","59","New construction","Single",4893711300
2018,"British Columbia","59","Renovations","Apartment",3050453000
2018,"British Columbia","59","Renovations","Cottage",1766400
2018,"British Columbia","59","Renovations","Duplex",77176200
2018,"British Columbia","59","Renovations","Mobile",1718400
2018,"British Columbia","59","Renovations","Row",285832100
2018,"British Columbia","59","Renovations","Single",4517660300
2018,"British Columbia","59","Renovations","Small project",178435600
2018,"Broadview, Town, Saskatchewan","4705031","New construction","Single",277500
2018,"Brock, Township, Ontario","3518039","New construction","Apartment",585500
2018,"Brock, Township, Ontario","3518039","New construction","Single",22717000
2018,"Brockton, Municipality, Ontario","3541032","New construction","Cottage",240900
2018,"Brockton, Municipality, Ontario","3541032","New construction","Duplex",191600
2018,"Brockton, Municipality, Ontario","3541032","New construction","Mobile",124500
2018,"Brockton, Municipality, Ontario","3541032","New construction","Single",4622000
2018,"Brockville, City, Ontario","3507015","New construction","Apartment",1714600
2018,"Brockville, City, Ontario","3507015","New construction","Duplex",1029000
2018,"Brockville, City, Ontario","3507015","New construction","Single",3975000
2018,"Brome, Village, Quebec","2446070","New construction","Single",0
2018,"Bromont, Ville, Quebec","2446078","New construction","Apartment",16117600
2018,"Bromont, Ville, Quebec","2446078","New construction","Duplex",3851200
2018,"Bromont, Ville, Quebec","2446078","New construction","Mobile",288700
2018,"Bromont, Ville, Quebec","2446078","New construction","Row",4168700
2018,"Bromont, Ville, Quebec","2446078","New construction","Single",25362700
2018,"Brooke-Alvinston, Municipality, Ontario","3538015","New construction","Single",521900
2018,"Brooks, City, Alberta","4802034","New construction","Apartment",4710900
2018,"Brooks, City, Alberta","4802034","New construction","Single",214600
2018,"Brossard, Ville, Quebec","2458007","New construction","Apartment",223040900
2018,"Brossard, Ville, Quebec","2458007","New construction","Duplex",11900800
2018,"Brossard, Ville, Quebec","2458007","New construction","Row",814600
2018,"Brossard, Ville, Quebec","2458007","New construction","Single",46601000
2018,"Brownsburg-Chatham, Ville, Quebec","2476043","New construction","Apartment",173100
2018,"Brownsburg-Chatham, Ville, Quebec","2476043","New construction","Single",5609700
2018,"Bruderheim, Town, Alberta","4810066","New construction","Single",970700
2018,"Buckland No. 491, Rural municipality, Saskatchewan","4715094","New construction","Apartment",230500
2018,"Buckland No. 491, Rural municipality, Saskatchewan","4715094","New construction","Mobile",28500
2018,"Buckland No. 491, Rural municipality, Saskatchewan","4715094","New construction","Single",2039900
2018,"Buena Vista, Village, Saskatchewan","4706055","New construction","Single",598800
2018,"Bulkley-Nechako C, Regional district electoral area, British Columbia","5951015","New construction","Mobile",1214300
2018,"Bulkley-Nechako C, Regional district electoral area, British Columbia","5951015","New construction","Single",10423600
2018,"Burin, Town, Newfoundland and Labrador","1002005","New construction","Apartment",0
2018,"Burin, Town, Newfoundland and Labrador","1002005","New construction","Single",0
2018,"Burk's Falls, Village, Ontario","3549022","New construction","Row",197200
2018,"Burk's Falls, Village, Ontario","3549022","New construction","Single",362200
2018,"Burlington, City, Ontario","3524002","New construction","Apartment",145742700
2018,"Burlington, City, Ontario","3524002","New construction","Duplex",27777300
2018,"Burlington, City, Ontario","3524002","New construction","Row",67717700
2018,"Burlington, City, Ontario","3524002","New construction","Single",98550900
2018,"Burnaby, City, British Columbia","5915025","New construction","Apartment",1009254700
2018,"Burnaby, City, British Columbia","5915025","New construction","Duplex",22160200
2018,"Burnaby, City, British Columbia","5915025","New construction","Row",15931800
2018,"Burnaby, City, British Columbia","5915025","New construction","Single",141483800
2018,"Burns Lake, Village, British Columbia","5951022","New construction","Single",0
2018,"Bécancour, Ville, Quebec","2438010","New construction","Apartment",1626700
2018,"Bécancour, Ville, Quebec","2438010","New construction","Duplex",954200
2018,"Bécancour, Ville, Quebec","2438010","New construction","Single",8811300
2018,"Bégin, Municipalité, Quebec","2494250","New construction","Cottage",0
2018,"Bégin, Municipalité, Quebec","2494250","New construction","Single",0
2018,"Caledon, Town, Ontario","3521024","New construction","Apartment",49387200
2018,"Caledon, Town, Ontario","3521024","New construction","Duplex",6592300
2018,"Caledon, Town, Ontario","3521024","New construction","Row",53834100
2018,"Caledon, Town, Ontario","3521024","New construction","Single",157143200
2018,"Calgary, City, Alberta","4806016","New construction","Apartment",2105081200
2018,"Calgary, City, Alberta","4806016","New construction","Duplex",219473400
2018,"Calgary, City, Alberta","4806016","New construction","Row",474515500
2018,"Calgary, City, Alberta","4806016","New construction","Single",1163184100
2018,"Callander, Municipality, Ontario","3549066","New construction","Apartment",2171700
2018,"Callander, Municipality, Ontario","3549066","New construction","Cottage",62400
2018,"Callander, Municipality, Ontario","3549066","New construction","Single",5526300
2018,"Calmar, Town, Alberta","4811019","New construction","Apartment",125600
2018,"Calmar, Town, Alberta","4811019","New construction","Row",751100
2018,"Calmar, Town, Alberta","4811019","New construction","Single",2316500
2018,"Cambridge Bay, Hamlet, Nunavut","6208073","New construction","Single",0
2018,"Cambridge, City, Ontario","3530010","New construction","Apartment",13528500
2018,"Cambridge, City, Ontario","3530010","New construction","Duplex",988500
2018,"Cambridge, City, Ontario","3530010","New construction","Row",27975000
2018,"Cambridge, City, Ontario","3530010","New construction","Single",115081600
2018,"Campbell River, City, British Columbia","5924034","New construction","Apartment",34373400
2018,"Campbell River, City, British Columbia","5924034","New construction","Duplex",3765700
2018,"Campbell River, City, British Columbia","5924034","New construction","Mobile",371100
2018,"Campbell River, City, British Columbia","5924034","New construction","Row",6180400
2018,"Campbell River, City, British Columbia","5924034","New construction","Single",37024600
2018,"Campobello Island, Rural community, New Brunswick","1302004","New construction","Single",515100
2018,"Camrose County, Municipal district, Alberta","4810001","New construction","Single",15292700
2018,"Camrose, City, Alberta","4810011","New construction","Apartment",1748400
2018,"Camrose, City, Alberta","4810011","New construction","Single",11044400
2018,"Cana No. 214, Rural municipality, Saskatchewan","4705073","New construction","Mobile",721200
2018,"Cana No. 214, Rural municipality, Saskatchewan","4705073","New construction","Single",1166800
2018,"Canada","1","New construction","Apartment",24680365900
2018,"Canada","1","New construction","Cottage",277493100
2018,"Canada","1","New construction","Duplex",2224361000
2018,"Canada","1","New construction","Mobile",299609200
2018,"Canada","1","New construction","Row",6043914500
2018,"Canada","1","New construction","Single",25877794900
2018,"Canada","1","Renovations","Apartment",19370240500
2018,"Canada","1","Renovations","Cottage",707188800
2018,"Canada","1","Renovations","Duplex",1437402800
2018,"Canada","1","Renovations","Mobile",9060000
2018,"Canada","1","Renovations","Row",1454071100
2018,"Canada","1","Renovations","Single",36332316600
2018,"Canada","1","Renovations","Small project",2667650800
2018,"Canal Flats, Village, British Columbia","5901043","New construction","Single",1616200
2018,"Candiac, Ville, Quebec","2467020","New construction","Apartment",52554100
2018,"Candiac, Ville, Quebec","2467020","New construction","Duplex",892300
2018,"Candiac, Ville, Quebec","2467020","New construction","Row",1741600
2018,"Candiac, Ville, Quebec","2467020","New construction","Single",6499800
2018,"Candle Lake, Resort village, Saskatchewan","4715070","New construction","Single",3961400
2018,"Canmore, Town, Alberta","4815023","New construction","Apartment",53763500
2018,"Canmore, Town, Alberta","4815023","New construction","Row",29848500
2018,"Canmore, Town, Alberta","4815023","New construction","Single",17703400
2018,"Cantley, Municipalité, Quebec","2482020","New construction","Apartment",2800500
2018,"Cantley, Municipalité, Quebec","2482020","New construction","Single",24674100
2018,"Canwood No. 494, Rural municipality, Saskatchewan","4716051","New construction","Single",2125200
2018,"Cap-Saint-Ignace, Municipalité, Quebec","2418045","New construction","Cottage",89700
2018,"Cap-Saint-Ignace, Municipalité, Quebec","2418045","New construction","Single",398200
2018,"Cap-Santé, Ville, Quebec","2434030","New construction","Apartment",345000
2018,"Cap-Santé, Ville, Quebec","2434030","New construction","Duplex",75300
2018,"Cap-Santé, Ville, Quebec","2434030","New construction","Mobile",27700
2018,"Cap-Santé, Ville, Quebec","2434030","New construction","Single",2997900
2018,"Cape Breton, Regional municipality, Nova Scotia","1217030","New construction","Apartment",1715200
2018,"Cape Breton, Regional municipality, Nova Scotia","1217030","New construction","Duplex",8331900
2018,"Cape Breton, Regional municipality, Nova Scotia","1217030","New construction","Mobile",3439400
2018,"Cape Breton, Regional municipality, Nova Scotia","1217030","New construction","Row",241400
2018,"Cape Breton, Regional municipality, Nova Scotia","1217030","New construction","Single",25060600
2018,"Caplan, Municipalité, Quebec","2405060","New construction","Mobile",0
2018,"Caplan, Municipalité, Quebec","2405060","New construction","Single",0
2018,"Carberry, Town, Manitoba","4607068","New construction","Mobile",27200
2018,"Carberry, Town, Manitoba","4607068","New construction","Single",605700
2018,"Carbonear, Town, Newfoundland and Labrador","1001370","New construction","Duplex",319500
2018,"Carbonear, Town, Newfoundland and Labrador","1001370","New construction","Single",2088100
2018,"Cardston County, Municipal district, Alberta","4803001","New construction","Apartment",998200
2018,"Cardston County, Municipal district, Alberta","4803001","New construction","Single",2894800
2018,"Cariboo D, Regional district electoral area, British Columbia","5941010","New construction","Apartment",3100
